"CMS Certification Number (CCN)","Facility Name","Address Line 1","Address Line 2",City/Town,State,"ZIP Code",County/Parish,"Telephone Number","CMS Region","Measure Code","Measure Name",Score,Footnote,"Measure Date Range"
421635,"ARCADIA HOSPICE, LLC","1010 MEDICAL CENTER",,HARDEEVILLE,SC,29927,Jasper,"(843) 705-2111",4,H_012_06_OBSERVED,"Burdensome transitions, Type 2 (% live discharges)",0.0,,01/01/2021-12/31/2022
421635,"ARCADIA HOSPICE, LLC","1010 MEDICAL CENTER",,HARDEEVILLE,SC,29927,Jasper,"(843) 705-2111",4,H_012_06_PERCENTILE,"Burdensome transitions, Type 2 (% live discharges)",41,,01/01/2021-12/31/2022
421635,"ARCADIA HOSPICE, LLC","1010 MEDICAL CENTER",,HARDEEVILLE,SC,29927,Jasper,"(843) 705-2111",4,H_012_07_DENOMINATOR,"Per-beneficiary spending (U.S. dollars $)",38,,01/01/2021-12/31/2022
421635,"ARCADIA HOSPICE, LLC","1010 MEDICAL CENTER",,HARDEEVILLE,SC,29927,Jasper,"(843) 705-2111",4,H_012_07_OBSERVED,"Per-beneficiary spending (U.S. dollars $)","11,584",,01/01/2021-12/31/2022
421635,"ARCADIA HOSPICE, LLC","1010 MEDICAL CENTER",,HARDEEVILLE,SC,29927,Jasper,"(843) 705-2111",4,H_012_07_PERCENTILE,"Per-beneficiary spending (U.S. dollars $)",24,,01/01/2021-12/31/2022
421635,"ARCADIA HOSPICE, LLC","1010 MEDICAL CENTER",,HARDEEVILLE,SC,29927,Jasper,"(843) 705-2111",4,H_012_08_DENOMINATOR,"Nurse care minutes per routine home care days (minutes)","2,897",,01/01/2021-12/31/2022
421635,"ARCADIA HOSPICE, LLC","1010 MEDICAL CENTER",,HARDEEVILLE,SC,29927,Jasper,"(843) 705-2111",4,H_012_08_OBSERVED,"Nurse care minutes per routine home care days (minutes)",12.1,,01/01/2021-12/31/2022
421635,"ARCADIA HOSPICE, LLC","1010 MEDICAL CENTER",,HARDEEVILLE,SC,29927,Jasper,"(843) 705-2111",4,H_012_08_PERCENTILE,"Nurse care minutes per routine home care days (minutes)",48,,01/01/2021-12/31/2022
421635,"ARCADIA HOSPICE, LLC","1010 MEDICAL CENTER",,HARDEEVILLE,SC,29927,Jasper,"(843) 705-2111",4,H_012_09_DENOMINATOR,"Skilled nursing minutes on weekends (% minutes)","35,070",,01/01/2021-12/31/2022
421635,"ARCADIA HOSPICE, LLC","1010 MEDICAL CENTER",,HARDEEVILLE,SC,29927,Jasper,"(843) 705-2111",4,H_012_09_OBSERVED,"Skilled nursing minutes on weekends (% minutes)",7.4,,01/01/2021-12/31/2022
421635,"ARCADIA HOSPICE, LLC","1010 MEDICAL CENTER",,HARDEEVILLE,SC,29927,Jasper,"(843) 705-2111",4,H_012_09_PERCENTILE,"Skilled nursing minutes on weekends (% minutes)",44,,01/01/2021-12/31/2022
421635,"ARCADIA HOSPICE, LLC","1010 MEDICAL CENTER",,HARDEEVILLE,SC,29927,Jasper,"(843) 705-2111",4,H_012_10_DENOMINATOR,"Visits near death (% decedents)",31,,01/01/2021-12/31/2022
421635,"ARCADIA HOSPICE, LLC","1010 MEDICAL CENTER",,HARDEEVILLE,SC,29927,Jasper,"(843) 705-2111",4,H_012_10_OBSERVED,"Visits near death (% decedents)",93.5,,01/01/2021-12/31/2022
421635,"ARCADIA HOSPICE, LLC","1010 MEDICAL CENTER",,HARDEEVILLE,SC,29927,Jasper,"(843) 705-2111",4,H_012_10_PERCENTILE,"Visits near death (% decedents)",53,,01/01/2021-12/31/2022
421635,"ARCADIA HOSPICE, LLC","1010 MEDICAL CENTER",,HARDEEVILLE,SC,29927,Jasper,"(843) 705-2111",4,Average_Daily_Census,"Average Daily Census",2.0,,01/01/2020-12/31/2020
421635,"ARCADIA HOSPICE, LLC","1010 MEDICAL CENTER",,HARDEEVILLE,SC,29927,Jasper,"(843) 705-2111",4,Provided_Home_Care_and_other,"Provided Routine Home Care and other levels of care","Not Available",12,01/01/2018-12/31/2020
421635,"ARCADIA HOSPICE, LLC","1010 MEDICAL CENTER",,HARDEEVILLE,SC,29927,Jasper,"(843) 705-2111",4,Provided_Home_Care_only,"Provided Routine Home Care only","Not Available",12,01/01/2018-12/31/2020
421635,"ARCADIA HOSPICE, LLC","1010 MEDICAL CENTER",,HARDEEVILLE,SC,29927,Jasper,"(843) 705-2111",4,Pct_Pts_w_Cancer,"Percent of Patients with Cancer","Not Available",13,01/01/2020-12/31/2020
421635,"ARCADIA HOSPICE, LLC","1010 MEDICAL CENTER",,HARDEEVILLE,SC,29927,Jasper,"(843) 705-2111",4,Pct_Pts_w_Dementia,"Percent of Patients with Dementia",0,14,01/01/2020-12/31/2020
421635,"ARCADIA HOSPICE, LLC","1010 MEDICAL CENTER",,HARDEEVILLE,SC,29927,Jasper,"(843) 705-2111",4,Pct_Pts_w_Stroke,"Percent of Patients with Stroke","Not Available",13,01/01/2020-12/31/2020
421635,"ARCADIA HOSPICE, LLC","1010 MEDICAL CENTER",,HARDEEVILLE,SC,29927,Jasper,"(843) 705-2111",4,Pct_Pts_w_Circ_Heart_Disease,"Percent of Patients with Circulatory/heart disease",0,14,01/01/2020-12/31/2020
421635,"ARCADIA HOSPICE, LLC","1010 MEDICAL CENTER",,HARDEEVILLE,SC,29927,Jasper,"(843) 705-2111",4,Pct_Pts_w_Resp_Disease,"Percent of Patients with Respiratory disease",0,14,01/01/2020-12/31/2020
421635,"ARCADIA HOSPICE, LLC","1010 MEDICAL CENTER",,HARDEEVILLE,SC,29927,Jasper,"(843) 705-2111",4,Pct_Pts_w_other_conditions,"Percent of Patients with Other Conditions",0,14,01/01/2020-12/31/2020
421635,"ARCADIA HOSPICE, LLC","1010 MEDICAL CENTER",,HARDEEVILLE,SC,29927,Jasper,"(843) 705-2111",4,Care_Provided_Home,"Care Provided in Home",100,,01/01/2020-12/31/2020
421635,"ARCADIA HOSPICE, LLC","1010 MEDICAL CENTER",,HARDEEVILLE,SC,29927,Jasper,"(843) 705-2111",4,Care_Provided_Assisted_Living,"Care Provided in Assisted Living Facility",0,14,01/01/2020-12/31/2020
421635,"ARCADIA HOSPICE, LLC","1010 MEDICAL CENTER",,HARDEEVILLE,SC,29927,Jasper,"(843) 705-2111",4,Care_Provided_Nursing_Facility,"Care Provided in Nursing Facility",0,14,01/01/2020-12/31/2020
421635,"ARCADIA HOSPICE, LLC","1010 MEDICAL CENTER",,HARDEEVILLE,SC,29927,Jasper,"(843) 705-2111",4,Care_Provided_Skilled_Nursing,"Care Provided in Skilled Nursing Facility",0,14,01/01/2020-12/31/2020
421635,"ARCADIA HOSPICE, LLC","1010 MEDICAL CENTER",,HARDEEVILLE,SC,29927,Jasper,"(843) 705-2111",4,Care_Provided_Inpatient_Hospital,"Care Provided in Inpatient Hospital Facility",0,14,01/01/2020-12/31/2020
421635,"ARCADIA HOSPICE, LLC","1010 MEDICAL CENTER",,HARDEEVILLE,SC,29927,Jasper,"(843) 705-2111",4,Care_Provided_Inpatient_Hospice,"Care Provided in Inpatient Hospice Facility",0,14,01/01/2020-12/31/2020
421635,"ARCADIA HOSPICE, LLC","1010 MEDICAL CENTER",,HARDEEVILLE,SC,29927,Jasper,"(843) 705-2111",4,Care_Provided_other_locations,"Care Provided in All other locations",0,14,01/01/2020-12/31/2020
421635,"ARCADIA HOSPICE, LLC","1010 MEDICAL CENTER",,HARDEEVILLE,SC,29927,Jasper,"(843) 705-2111",4,Bene_MA_Pct,"Hospice served at least 1 patient enrolled in Medicare Advantage during one year",Yes,,01/01/2020-12/31/2020
421635,"ARCADIA HOSPICE, LLC","1010 MEDICAL CENTER",,HARDEEVILLE,SC,29927,Jasper,"(843) 705-2111",4,Bene_Dual_Pct,"Hospice served at least 1 patient with both Medicare and Medicaid coverage during one year",Yes,,01/01/2020-12/31/2020
421636,"HADORA HOSPICE OF THE CAROLINAS","6156 SAINT ANDREWS RD, SUITE 208",,COLUMBIA,SC,29212,Lexington,"(803) 807-9177",4,H_001_01_DENOMINATOR,,17,,07/01/2022-06/30/2023
421636,"HADORA HOSPICE OF THE CAROLINAS","6156 SAINT ANDREWS RD, SUITE 208",,COLUMBIA,SC,29212,Lexington,"(803) 807-9177",4,H_001_01_OBSERVED,"Hospice and Palliative Care Treatment Preferences","Not Available",1,07/01/2022-06/30/2023
421636,"HADORA HOSPICE OF THE CAROLINAS","6156 SAINT ANDREWS RD, SUITE 208",,COLUMBIA,SC,29212,Lexington,"(803) 807-9177",4,H_002_01_DENOMINATOR,,17,,07/01/2022-06/30/2023
421636,"HADORA HOSPICE OF THE CAROLINAS","6156 SAINT ANDREWS RD, SUITE 208",,COLUMBIA,SC,29212,Lexington,"(803) 807-9177",4,H_002_01_OBSERVED,"Beliefs & Values Addressed (if desired by the patient)","Not Available",1,07/01/2022-06/30/2023
421636,"HADORA HOSPICE OF THE CAROLINAS","6156 SAINT ANDREWS RD, SUITE 208",,COLUMBIA,SC,29212,Lexington,"(803) 807-9177",4,H_003_01_DENOMINATOR,,17,,07/01/2022-06/30/2023
421636,"HADORA HOSPICE OF THE CAROLINAS","6156 SAINT ANDREWS RD, SUITE 208",,COLUMBIA,SC,29212,Lexington,"(803) 807-9177",4,H_003_01_OBSERVED,"Hospice and Palliative Care Pain Screening","Not Available",1,07/01/2022-06/30/2023
421636,"HADORA HOSPICE OF THE CAROLINAS","6156 SAINT ANDREWS RD, SUITE 208",,COLUMBIA,SC,29212,Lexington,"(803) 807-9177",4,H_004_01_DENOMINATOR,,8,,07/01/2022-06/30/2023
421636,"HADORA HOSPICE OF THE CAROLINAS","6156 SAINT ANDREWS RD, SUITE 208",,COLUMBIA,SC,29212,Lexington,"(803) 807-9177",4,H_004_01_OBSERVED,"Hospice and Palliative Care Pain Assessment","Not Available",1,07/01/2022-06/30/2023
421636,"HADORA HOSPICE OF THE CAROLINAS","6156 SAINT ANDREWS RD, SUITE 208",,COLUMBIA,SC,29212,Lexington,"(803) 807-9177",4,H_005_01_DENOMINATOR,,17,,07/01/2022-06/30/2023
421636,"HADORA HOSPICE OF THE CAROLINAS","6156 SAINT ANDREWS RD, SUITE 208",,COLUMBIA,SC,29212,Lexington,"(803) 807-9177",4,H_005_01_OBSERVED,"Hospice and Palliative Care Dyspnea Screening","Not Available",1,07/01/2022-06/30/2023
421636,"HADORA HOSPICE OF THE CAROLINAS","6156 SAINT ANDREWS RD, SUITE 208",,COLUMBIA,SC,29212,Lexington,"(803) 807-9177",4,H_006_01_DENOMINATOR,,10,,07/01/2022-06/30/2023
421636,"HADORA HOSPICE OF THE CAROLINAS","6156 SAINT ANDREWS RD, SUITE 208",,COLUMBIA,SC,29212,Lexington,"(803) 807-9177",4,H_006_01_OBSERVED,"Hospice and Palliative Care Dyspnea Treatment","Not Available",1,07/01/2022-06/30/2023
421636,"HADORA HOSPICE OF THE CAROLINAS","6156 SAINT ANDREWS RD, SUITE 208",,COLUMBIA,SC,29212,Lexington,"(803) 807-9177",4,H_007_01_DENOMINATOR,,2,,07/01/2022-06/30/2023
421636,"HADORA HOSPICE OF THE CAROLINAS","6156 SAINT ANDREWS RD, SUITE 208",,COLUMBIA,SC,29212,Lexington,"(803) 807-9177",4,H_007_01_OBSERVED,"Patient Treated with an Opioid Who Are Given a Bowel Regimen","Not Available",1,07/01/2022-06/30/2023
421636,"HADORA HOSPICE OF THE CAROLINAS","6156 SAINT ANDREWS RD, SUITE 208",,COLUMBIA,SC,29212,Lexington,"(803) 807-9177",4,H_008_01_DENOMINATOR,,17,,07/01/2022-06/30/2023
421636,"HADORA HOSPICE OF THE CAROLINAS","6156 SAINT ANDREWS RD, SUITE 208",,COLUMBIA,SC,29212,Lexington,"(803) 807-9177",4,H_008_01_OBSERVED,"Hospice and Palliative Care Composite Process Measure","Not Available",1,07/01/2022-06/30/2023
421636,"HADORA HOSPICE OF THE CAROLINAS","6156 SAINT ANDREWS RD, SUITE 208",,COLUMBIA,SC,29212,Lexington,"(803) 807-9177",4,H_011_01_DENOMINATOR,"Hospice Visits in the Last Days of Life","Not Available",1,01/01/2021-12/31/2022
421636,"HADORA HOSPICE OF THE CAROLINAS","6156 SAINT ANDREWS RD, SUITE 208",,COLUMBIA,SC,29212,Lexington,"(803) 807-9177",4,H_011_01_OBSERVED,"Hospice Visits in the Last Days of Life","Not Available",1,01/01/2021-12/31/2022
421636,"HADORA HOSPICE OF THE CAROLINAS","6156 SAINT ANDREWS RD, SUITE 208",,COLUMBIA,SC,29212,Lexington,"(803) 807-9177",4,H_012_00_OBSERVED,"Hospice Care Index Overall Score",4.0,,01/01/2021-12/31/2022
421636,"HADORA HOSPICE OF THE CAROLINAS","6156 SAINT ANDREWS RD, SUITE 208",,COLUMBIA,SC,29212,Lexington,"(803) 807-9177",4,H_012_01_DENOMINATOR,"CHC/GIP provided (% days)","8,632",,01/01/2021-12/31/2022
421636,"HADORA HOSPICE OF THE CAROLINAS","6156 SAINT ANDREWS RD, SUITE 208",,COLUMBIA,SC,29212,Lexington,"(803) 807-9177",4,H_012_01_OBSERVED,"CHC/GIP provided (% days)",0.0,,01/01/2021-12/31/2022
421636,"HADORA HOSPICE OF THE CAROLINAS","6156 SAINT ANDREWS RD, SUITE 208",,COLUMBIA,SC,29212,Lexington,"(803) 807-9177",4,H_012_01_PERCENTILE,"CHC/GIP provided (% days)",49,,01/01/2021-12/31/2022
421636,"HADORA HOSPICE OF THE CAROLINAS","6156 SAINT ANDREWS RD, SUITE 208",,COLUMBIA,SC,29212,Lexington,"(803) 807-9177",4,H_012_02_DENOMINATOR,"Gaps in nursing visits (% elections)",63,,01/01/2021-12/31/2022
421636,"HADORA HOSPICE OF THE CAROLINAS","6156 SAINT ANDREWS RD, SUITE 208",,COLUMBIA,SC,29212,Lexington,"(803) 807-9177",4,H_012_02_OBSERVED,"Gaps in nursing visits (% elections)",100,,01/01/2021-12/31/2022
421636,"HADORA HOSPICE OF THE CAROLINAS","6156 SAINT ANDREWS RD, SUITE 208",,COLUMBIA,SC,29212,Lexington,"(803) 807-9177",4,H_012_02_PERCENTILE,"Gaps in nursing visits (% elections)",100,,01/01/2021-12/31/2022
421636,"HADORA HOSPICE OF THE CAROLINAS","6156 SAINT ANDREWS RD, SUITE 208",,COLUMBIA,SC,29212,Lexington,"(803) 807-9177",4,H_012_03_DENOMINATOR,"Early live discharges (% live discharges)",61,,01/01/2021-12/31/2022
421636,"HADORA HOSPICE OF THE CAROLINAS","6156 SAINT ANDREWS RD, SUITE 208",,COLUMBIA,SC,29212,Lexington,"(803) 807-9177",4,H_012_03_OBSERVED,"Early live discharges (% live discharges)",4.9,,01/01/2021-12/31/2022
421636,"HADORA HOSPICE OF THE CAROLINAS","6156 SAINT ANDREWS RD, SUITE 208",,COLUMBIA,SC,29212,Lexington,"(803) 807-9177",4,H_012_03_PERCENTILE,"Early live discharges (% live discharges)",40,,01/01/2021-12/31/2022
421636,"HADORA HOSPICE OF THE CAROLINAS","6156 SAINT ANDREWS RD, SUITE 208",,COLUMBIA,SC,29212,Lexington,"(803) 807-9177",4,H_012_04_DENOMINATOR,"Late live discharges (% live discharges)",61,,01/01/2021-12/31/2022
421636,"HADORA HOSPICE OF THE CAROLINAS","6156 SAINT ANDREWS RD, SUITE 208",,COLUMBIA,SC,29212,Lexington,"(803) 807-9177",4,H_012_04_OBSERVED,"Late live discharges (% live discharges)",34.4,,01/01/2021-12/31/2022
421636,"HADORA HOSPICE OF THE CAROLINAS","6156 SAINT ANDREWS RD, SUITE 208",,COLUMBIA,SC,29212,Lexington,"(803) 807-9177",4,H_012_04_PERCENTILE,"Late live discharges (% live discharges)",37,,01/01/2021-12/31/2022
421636,"HADORA HOSPICE OF THE CAROLINAS","6156 SAINT ANDREWS RD, SUITE 208",,COLUMBIA,SC,29212,Lexington,"(803) 807-9177",4,H_012_05_DENOMINATOR,"Burdensome transitions, Type 1(% live discharges)",61,,01/01/2021-12/31/2022
421636,"HADORA HOSPICE OF THE CAROLINAS","6156 SAINT ANDREWS RD, SUITE 208",,COLUMBIA,SC,29212,Lexington,"(803) 807-9177",4,H_012_05_OBSERVED,"Burdensome transitions, Type 1 (% live discharges)",19.7,,01/01/2021-12/31/2022
421636,"HADORA HOSPICE OF THE CAROLINAS","6156 SAINT ANDREWS RD, SUITE 208",,COLUMBIA,SC,29212,Lexington,"(803) 807-9177",4,H_012_05_PERCENTILE,"Burdensome transitions, Type 1 (% live discharges)",94,,01/01/2021-12/31/2022
421636,"HADORA HOSPICE OF THE CAROLINAS","6156 SAINT ANDREWS RD, SUITE 208",,COLUMBIA,SC,29212,Lexington,"(803) 807-9177",4,H_012_06_DENOMINATOR,"Burdensome transitions, Type 2(% live discharges)",61,,01/01/2021-12/31/2022
421636,"HADORA HOSPICE OF THE CAROLINAS","6156 SAINT ANDREWS RD, SUITE 208",,COLUMBIA,SC,29212,Lexington,"(803) 807-9177",4,H_012_06_OBSERVED,"Burdensome transitions, Type 2 (% live discharges)",6.6,,01/01/2021-12/31/2022
421636,"HADORA HOSPICE OF THE CAROLINAS","6156 SAINT ANDREWS RD, SUITE 208",,COLUMBIA,SC,29212,Lexington,"(803) 807-9177",4,H_012_06_PERCENTILE,"Burdensome transitions, Type 2 (% live discharges)",93,,01/01/2021-12/31/2022
421636,"HADORA HOSPICE OF THE CAROLINAS","6156 SAINT ANDREWS RD, SUITE 208",,COLUMBIA,SC,29212,Lexington,"(803) 807-9177",4,H_012_07_DENOMINATOR,"Per-beneficiary spending (U.S. dollars $)",71,,01/01/2021-12/31/2022
421636,"HADORA HOSPICE OF THE CAROLINAS","6156 SAINT ANDREWS RD, SUITE 208",,COLUMBIA,SC,29212,Lexington,"(803) 807-9177",4,H_012_07_OBSERVED,"Per-beneficiary spending (U.S. dollars $)","18,384",,01/01/2021-12/31/2022
421636,"HADORA HOSPICE OF THE CAROLINAS","6156 SAINT ANDREWS RD, SUITE 208",,COLUMBIA,SC,29212,Lexington,"(803) 807-9177",4,H_012_07_PERCENTILE,"Per-beneficiary spending (U.S. dollars $)",66,,01/01/2021-12/31/2022
421636,"HADORA HOSPICE OF THE CAROLINAS","6156 SAINT ANDREWS RD, SUITE 208",,COLUMBIA,SC,29212,Lexington,"(803) 807-9177",4,H_012_08_DENOMINATOR,"Nurse care minutes per routine home care days (minutes)","8,614",,01/01/2021-12/31/2022
421636,"HADORA HOSPICE OF THE CAROLINAS","6156 SAINT ANDREWS RD, SUITE 208",,COLUMBIA,SC,29212,Lexington,"(803) 807-9177",4,H_012_08_OBSERVED,"Nurse care minutes per routine home care days (minutes)",3.8,,01/01/2021-12/31/2022
421636,"HADORA HOSPICE OF THE CAROLINAS","6156 SAINT ANDREWS RD, SUITE 208",,COLUMBIA,SC,29212,Lexington,"(803) 807-9177",4,H_012_08_PERCENTILE,"Nurse care minutes per routine home care days (minutes)",1,,01/01/2021-12/31/2022
421636,"HADORA HOSPICE OF THE CAROLINAS","6156 SAINT ANDREWS RD, SUITE 208",,COLUMBIA,SC,29212,Lexington,"(803) 807-9177",4,H_012_09_DENOMINATOR,"Skilled nursing minutes on weekends (% minutes)","32,760",,01/01/2021-12/31/2022
421636,"HADORA HOSPICE OF THE CAROLINAS","6156 SAINT ANDREWS RD, SUITE 208",,COLUMBIA,SC,29212,Lexington,"(803) 807-9177",4,H_012_09_OBSERVED,"Skilled nursing minutes on weekends (% minutes)",69.5,,01/01/2021-12/31/2022
421636,"HADORA HOSPICE OF THE CAROLINAS","6156 SAINT ANDREWS RD, SUITE 208",,COLUMBIA,SC,29212,Lexington,"(803) 807-9177",4,H_012_09_PERCENTILE,"Skilled nursing minutes on weekends (% minutes)",100,,01/01/2021-12/31/2022
421636,"HADORA HOSPICE OF THE CAROLINAS","6156 SAINT ANDREWS RD, SUITE 208",,COLUMBIA,SC,29212,Lexington,"(803) 807-9177",4,H_012_10_DENOMINATOR,"Visits near death (% decedents)",16,,01/01/2021-12/31/2022
421636,"HADORA HOSPICE OF THE CAROLINAS","6156 SAINT ANDREWS RD, SUITE 208",,COLUMBIA,SC,29212,Lexington,"(803) 807-9177",4,H_012_10_OBSERVED,"Visits near death (% decedents)",56.3,,01/01/2021-12/31/2022
421636,"HADORA HOSPICE OF THE CAROLINAS","6156 SAINT ANDREWS RD, SUITE 208",,COLUMBIA,SC,29212,Lexington,"(803) 807-9177",4,H_012_10_PERCENTILE,"Visits near death (% decedents)",3,,01/01/2021-12/31/2022
421636,"HADORA HOSPICE OF THE CAROLINAS","6156 SAINT ANDREWS RD, SUITE 208",,COLUMBIA,SC,29212,Lexington,"(803) 807-9177",4,Average_Daily_Census,"Average Daily Census",5.0,,01/01/2020-12/31/2020
421636,"HADORA HOSPICE OF THE CAROLINAS","6156 SAINT ANDREWS RD, SUITE 208",,COLUMBIA,SC,29212,Lexington,"(803) 807-9177",4,Provided_Home_Care_and_other,"Provided Routine Home Care and other levels of care","Not Available",12,01/01/2018-12/31/2020
421636,"HADORA HOSPICE OF THE CAROLINAS","6156 SAINT ANDREWS RD, SUITE 208",,COLUMBIA,SC,29212,Lexington,"(803) 807-9177",4,Provided_Home_Care_only,"Provided Routine Home Care only","Not Available",12,01/01/2018-12/31/2020
421636,"HADORA HOSPICE OF THE CAROLINAS","6156 SAINT ANDREWS RD, SUITE 208",,COLUMBIA,SC,29212,Lexington,"(803) 807-9177",4,Pct_Pts_w_Cancer,"Percent of Patients with Cancer",0,14,01/01/2020-12/31/2020
421636,"HADORA HOSPICE OF THE CAROLINAS","6156 SAINT ANDREWS RD, SUITE 208",,COLUMBIA,SC,29212,Lexington,"(803) 807-9177",4,Pct_Pts_w_Dementia,"Percent of Patients with Dementia","Not Available",13,01/01/2020-12/31/2020
421636,"HADORA HOSPICE OF THE CAROLINAS","6156 SAINT ANDREWS RD, SUITE 208",,COLUMBIA,SC,29212,Lexington,"(803) 807-9177",4,Pct_Pts_w_Stroke,"Percent of Patients with Stroke","Not Available",13,01/01/2020-12/31/2020
421636,"HADORA HOSPICE OF THE CAROLINAS","6156 SAINT ANDREWS RD, SUITE 208",,COLUMBIA,SC,29212,Lexington,"(803) 807-9177",4,Pct_Pts_w_Circ_Heart_Disease,"Percent of Patients with Circulatory/heart disease",0,14,01/01/2020-12/31/2020
421636,"HADORA HOSPICE OF THE CAROLINAS","6156 SAINT ANDREWS RD, SUITE 208",,COLUMBIA,SC,29212,Lexington,"(803) 807-9177",4,Pct_Pts_w_Resp_Disease,"Percent of Patients with Respiratory disease",0,14,01/01/2020-12/31/2020
421636,"HADORA HOSPICE OF THE CAROLINAS","6156 SAINT ANDREWS RD, SUITE 208",,COLUMBIA,SC,29212,Lexington,"(803) 807-9177",4,Pct_Pts_w_other_conditions,"Percent of Patients with Other Conditions",0,14,01/01/2020-12/31/2020
421636,"HADORA HOSPICE OF THE CAROLINAS","6156 SAINT ANDREWS RD, SUITE 208",,COLUMBIA,SC,29212,Lexington,"(803) 807-9177",4,Care_Provided_Home,"Care Provided in Home",99,,01/01/2020-12/31/2020
421636,"HADORA HOSPICE OF THE CAROLINAS","6156 SAINT ANDREWS RD, SUITE 208",,COLUMBIA,SC,29212,Lexington,"(803) 807-9177",4,Care_Provided_Assisted_Living,"Care Provided in Assisted Living Facility",0,14,01/01/2020-12/31/2020
421636,"HADORA HOSPICE OF THE CAROLINAS","6156 SAINT ANDREWS RD, SUITE 208",,COLUMBIA,SC,29212,Lexington,"(803) 807-9177",4,Care_Provided_Nursing_Facility,"Care Provided in Nursing Facility",0,14,01/01/2020-12/31/2020
421636,"HADORA HOSPICE OF THE CAROLINAS","6156 SAINT ANDREWS RD, SUITE 208",,COLUMBIA,SC,29212,Lexington,"(803) 807-9177",4,Care_Provided_Skilled_Nursing,"Care Provided in Skilled Nursing Facility",0,14,01/01/2020-12/31/2020
421636,"HADORA HOSPICE OF THE CAROLINAS","6156 SAINT ANDREWS RD, SUITE 208",,COLUMBIA,SC,29212,Lexington,"(803) 807-9177",4,Care_Provided_Inpatient_Hospital,"Care Provided in Inpatient Hospital Facility",0,14,01/01/2020-12/31/2020
421636,"HADORA HOSPICE OF THE CAROLINAS","6156 SAINT ANDREWS RD, SUITE 208",,COLUMBIA,SC,29212,Lexington,"(803) 807-9177",4,Care_Provided_Inpatient_Hospice,"Care Provided in Inpatient Hospice Facility",0,14,01/01/2020-12/31/2020
421636,"HADORA HOSPICE OF THE CAROLINAS","6156 SAINT ANDREWS RD, SUITE 208",,COLUMBIA,SC,29212,Lexington,"(803) 807-9177",4,Care_Provided_other_locations,"Care Provided in All other locations",1,,01/01/2020-12/31/2020
421636,"HADORA HOSPICE OF THE CAROLINAS","6156 SAINT ANDREWS RD, SUITE 208",,COLUMBIA,SC,29212,Lexington,"(803) 807-9177",4,Bene_MA_Pct,"Hospice served at least 1 patient enrolled in Medicare Advantage during one year",Yes,,01/01/2020-12/31/2020
421636,"HADORA HOSPICE OF THE CAROLINAS","6156 SAINT ANDREWS RD, SUITE 208",,COLUMBIA,SC,29212,Lexington,"(803) 807-9177",4,Bene_Dual_Pct,"Hospice served at least 1 patient with both Medicare and Medicaid coverage during one year",Yes,,01/01/2020-12/31/2020
421637,"HELPING HANDS HOSPICE OF SOUTH CAROLINA LLC","136 SPORTHORSE LANE",,AIKEN,SC,29803,Aiken,"(803) 226-0961",4,H_001_01_DENOMINATOR,,43,,07/01/2022-06/30/2023
421637,"HELPING HANDS HOSPICE OF SOUTH CAROLINA LLC","136 SPORTHORSE LANE",,AIKEN,SC,29803,Aiken,"(803) 226-0961",4,H_001_01_OBSERVED,"Hospice and Palliative Care Treatment Preferences",97.7,,07/01/2022-06/30/2023
421637,"HELPING HANDS HOSPICE OF SOUTH CAROLINA LLC","136 SPORTHORSE LANE",,AIKEN,SC,29803,Aiken,"(803) 226-0961",4,H_002_01_DENOMINATOR,,43,,07/01/2022-06/30/2023
421637,"HELPING HANDS HOSPICE OF SOUTH CAROLINA LLC","136 SPORTHORSE LANE",,AIKEN,SC,29803,Aiken,"(803) 226-0961",4,H_002_01_OBSERVED,"Beliefs & Values Addressed (if desired by the patient)",86.0,,07/01/2022-06/30/2023
421637,"HELPING HANDS HOSPICE OF SOUTH CAROLINA LLC","136 SPORTHORSE LANE",,AIKEN,SC,29803,Aiken,"(803) 226-0961",4,H_003_01_DENOMINATOR,,43,,07/01/2022-06/30/2023
421637,"HELPING HANDS HOSPICE OF SOUTH CAROLINA LLC","136 SPORTHORSE LANE",,AIKEN,SC,29803,Aiken,"(803) 226-0961",4,H_003_01_OBSERVED,"Hospice and Palliative Care Pain Screening",97.7,,07/01/2022-06/30/2023
421637,"HELPING HANDS HOSPICE OF SOUTH CAROLINA LLC","136 SPORTHORSE LANE",,AIKEN,SC,29803,Aiken,"(803) 226-0961",4,H_004_01_DENOMINATOR,,27,,07/01/2022-06/30/2023
421637,"HELPING HANDS HOSPICE OF SOUTH CAROLINA LLC","136 SPORTHORSE LANE",,AIKEN,SC,29803,Aiken,"(803) 226-0961",4,H_004_01_OBSERVED,"Hospice and Palliative Care Pain Assessment",96.3,,07/01/2022-06/30/2023
421637,"HELPING HANDS HOSPICE OF SOUTH CAROLINA LLC","136 SPORTHORSE LANE",,AIKEN,SC,29803,Aiken,"(803) 226-0961",4,H_005_01_DENOMINATOR,,43,,07/01/2022-06/30/2023
421637,"HELPING HANDS HOSPICE OF SOUTH CAROLINA LLC","136 SPORTHORSE LANE",,AIKEN,SC,29803,Aiken,"(803) 226-0961",4,H_005_01_OBSERVED,"Hospice and Palliative Care Dyspnea Screening",100.0,,07/01/2022-06/30/2023
421637,"HELPING HANDS HOSPICE OF SOUTH CAROLINA LLC","136 SPORTHORSE LANE",,AIKEN,SC,29803,Aiken,"(803) 226-0961",4,H_006_01_DENOMINATOR,,11,,07/01/2022-06/30/2023
